hogID,STATION,STATION NAME,LATITUDE,LONGITUDE,elevation,dateSample,tempAverage,tempMax,tempMin
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-01,45.5,56.1,35
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-02,45.8,56.3,35.3
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-03,46.1,56.6,35.5
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-04,46.4,56.9,35.8
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-05,46.6,57.2,36.1
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-06,46.9,57.4,36.4
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-07,47.2,57.7,36.7
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-08,47.5,58,37
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-09,47.8,58.3,37.3
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-10,48.1,58.6,37.6
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-11,48.4,58.9,37.9
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-12,48.8,59.2,38.3
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-13,49.1,59.6,38.6
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-14,49.4,59.9,38.9
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-15,49.7,60.2,39.2
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-16,50,60.5,39.5
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-17,50.4,60.9,39.9
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-18,50.7,61.2,40.2
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-19,51,61.6,40.5
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-20,51.3,61.9,40.8
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-21,51.7,62.3,41.1
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-22,52,62.6,41.4
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-23,52.3,63,41.7
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-24,52.7,63.3,42
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-25,53,63.7,42.3
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-26,53.3,64.1,42.6
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-27,53.6,64.4,42.8
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-28,54,64.8,43.1
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-29,54.3,65.2,43.4
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-30,54.6,65.5,43.7
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-03-31,54.9,65.9,43.9
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-01,55.2,66.3,44.2
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-02,55.5,66.6,44.5
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-03,55.9,67,44.7
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-04,56.2,67.4,45
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-05,56.5,67.7,45.2
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-06,56.8,68.1,45.4
CECK,GHCND:USW00093741,NEWPORT NEWS INTERNATIONAL AIRPORT VA US,37.13194,-76.49306,12.8,2010-04-07,57.1,68.5,45.7
